30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	TP53BP1	TP53BP1	rs150844304	5E-30	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	PLTP, PCIF1	PLTP - AL162458.1	rs6073958	2E-26	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	GALNT2	GALNT2	rs10127775	9E-26	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	ANGPTL4	ANGPTL4	rs116843064	4E-22	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	VEGFA, LINC01512	VEGFA - AL157371.2	rs11967262	4E-22	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	C17orf105, MPP3	CFAP97D1 - MPP3	rs112259268	7E-21	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	AFF1	AFF1	rs60695258	6E-20	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	SLC44A4	SLC44A4, SLC44A4, SLC44A4, SLC44A4, SLC44A4, SLC44A4	rs2763981	3E-19	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	HGFAC	HGFAC	rs13108218	8E-19	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	EGR2, NRBF2	RNU6-543P - AL590502.1	rs10761716	2E-17	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	GRB14, COBLL1	COBLL1	rs1128249	3E-17	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	LINC01625, LOC100132735	AL592429.2	rs2908522	3E-17	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	AQP9, LIPC	ALDH1A2	rs2043082	4E-17	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	NAT2, PSD3	NAT2 - PSD3	rs1495743	1E-16	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	LOC646736, MIR5702	AC062015.1 - MIR5702	rs2972143	1E-16	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	KLF14, MIR29A	KLF14 - AC016831.6	rs11762784	1E-15	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	MSL2, PCCB	AC092991.1 - PCCB	rs1154988	7E-14	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	NEIL2	NEIL2	rs1090107	2E-13	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	R3HDM2, INHBC	R3HDM2	rs540730	5E-13	triglyceride measurement, alcohol drinking
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	LPA, PLG	AL109933.2 - AL109933.1	rs5014650	1E-9	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	MAFF	MAFF, PLA2G6	rs4820323	2E-9	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	SH2B3	SH2B3	rs7310615	2E-9	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	HNF1A	HNF1A, HNF1A-AS1	rs2244608	4E-9	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	C7orf50		chr7:1067762	2E-8	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	CD36, SEMA3C	CD36 - SEMA3C	rs4470970	2E-8	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	TMEM175	TMEM175	rs34311866	2E-8	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	CCND3	CCND3	rs56144648	2E-8	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	FTO		chr16:53822169	3E-8	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	GSTA2	GSTA2	rs2749008	5E-8	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	TRIM2	TRIM2	rs72729610	6E-8	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	KPNB1	KPNB1	rs11870935	7E-8	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	LOC646813, OR4A5	OR4A6P - TRIM48	rs11246533	1E-7	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	ST3GAL4	ST3GAL4	rs76970536	2E-7	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	DNAJC22, SPATS2	DNAJC22 - SPATS2	rs4898521	2E-7	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	DOCK7	DOCK7	rs4495740	2E-7	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	CDH16	CDH16	rs34621310	4E-7	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	ASB3, GPR75-ASB3	ASB3	rs2111622	2E-6	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	EGR2, NRBF2	RNU6-543P - AL590502.1	rs10761716	2E-6	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	PROCR, MMP24	PROCR	rs4911477	4E-6	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	INSR	INSR	rs4804411	7E-6	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	SNX17	SNX17	rs4665972	2E-247	triglyceride measurement, alcohol drinking
30698716	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	LPL	LPL	rs287	1E-215	triglyceride measurement, alcohol drinking
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	OR4C6, OR5D13	OR4P1P	rs11230661	1E-17	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	CTDSPL2	CTDSPL2	rs28487964	1E-17	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	RBM5	RBM5, RBM6	rs2013208	5E-17	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	LEKR1, LINC00880	LEKR1 - LINC00880	rs17451107	5E-17	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	CYP26A1, MYOF	CYP26A1 - NIP7P1	rs4418728	6E-17	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	MACROD1	MACROD1	rs190528931	2E-16	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	CPS1	CPS1	rs1047891	3E-16	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	MSL2, PCCB	AC092991.1 - PCCB	rs1154988	4E-16	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	DAGLB	DAGLB	rs836546	7E-16	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	SNTB1, HAS2	AC104958.2 - AC068413.1	rs10955992	7E-16	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	LINC01625, LOC100132735	AL592429.2	rs2908522	2E-15	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	PMAIP1, MC4R	RNU4-17P - AC090771.1	rs58084604	5E-15	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	C1orf220, MIR4424	C1orf220 - RNA5SP69	rs12753251	5E-15	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	LOC100506393, PDE3A	LINC02468 - AC129102.1	rs78459082	8E-14	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	PEPD	PEPD	rs57457691	3E-13	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	C6orf106	ILRUN	rs6907508	6E-13	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	MIR588, RSPO3	AL356534.1	rs9491694	6E-13	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	AFF1	AFF1	rs60695258	1E-12	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	LOC101927697, EBF1	AC091939.1	rs2963472	7E-12	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	ETV5	ETV5	rs80080062	1E-11	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	TPM1, LACTB	AC087612.1	rs76127683	2E-11	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	CAPN3	AC012651.1, CAPN3	rs28364406	3E-11	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	MARCH8	MARCH8	rs3802548	4E-11	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	CEACAM16, BCL3	AC243964.2 - BCL3	rs1531517	2E-10	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	HIST1H4A, HIST1H3A	HIST1H3A - HIST1H4A	rs41266779	6E-10	alcohol drinking, high density lipoprotein cholesterol measurement
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	PIK3CG, CCDC71L	LINC02577	rs13225723	1E-24	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	NOS3	NOS3	rs3918226	2E-14	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LOC105379224, SGK223	AC103957.2 - AC114550.2	rs13270194	2E-20	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LOC102724880, PPP1R3B	AC022784.1	rs453301	1E-15	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LOC157273	AC022784.1	rs10503387	8E-16	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	TNKS	TNKS - LINC00599	rs1976671	7E-18	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LOC105379235, MIR124-1	LINC00599 - AC034111.2	rs56243511	2E-21	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	MSRA	MSRA, MSRA	rs11786677	6E-49	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	RP1L1	RP1L1	rs4841409	5E-23	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	PINX1	PINX1, PINX1, PINX1	rs7814757	3E-22	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	XKR6	XKR6	rs4841465	1E-20	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	FAM167A-AS1, C8orf12	FAM167A-AS1, FAM167A-AS1	rs9969423	5E-13	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LOC105379242, LINC00208	LINC00208 - AC022239.2	rs13280442	9E-24	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	GATA4	GATA4, GATA4	rs36038176	3E-10	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	ZNF831	ZNF831	rs73306896	4E-19	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	CACNB2	CACNB2	rs1813353	3E-32	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	C10orf107	CABCOCO1	rs72831345	9E-24	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LOC105378493, ADRB1	NHLRC2 - ADRB1	rs2484294	2E-20	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	MRPL23, MRPL23-AS1	MRPL23	rs217719	3E-18	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	KAT5	RN7SL309P - KAT5	rs10750766	1E-12	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	ARHGAP42	ARHGAP42	rs633185	2E-29	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	HOXC4	AC012531.2, AC012531.3, HOXC4, HOXC6	rs12319419	3E-41	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	ATXN2	ATXN2	rs597808	8E-32	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	KIAA2013	AL021155.5 - KIAA2013	rs71647019	1E-15	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	NPR3	NPR3 - AC025459.1	rs9292468	4E-46	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LOC105377991, RSPO3	AL356534.1	rs11756347	9E-63	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LOC102723313, PINX1	PINX1, PINX1, PINX1, AC105001.1	rs13276026	4E-23	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	GATA4	GATA4, GATA4	rs3735814	2E-10	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	CACNB2	CACNB2	rs113862204	2E-41	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	C10orf107	CABCOCO1	rs76781995	4E-16	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	EVX1-AS, EVX1	EVX1	rs10255839	8E-13	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	SIPA1, PCNXL3	SIPA1	rs2306363	2E-10	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	HOXC4	AC012531.2, HOXC4, AC012531.3	rs4759319	5E-8	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	CASZ1	CASZ1	rs17035646	7E-14	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	CLCN6	CLCN6	rs17037452	6E-20	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	KCNK3	KCNK3	rs1731249	1E-13	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	FGF5	PRDM8 - FGF5	rs16998073	5E-13	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	NPR3	NPR3	rs3828591	3E-17	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	LOC101927697, EBF1	LINC02227	rs1952652	3E-11	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	PIK3CG, CCDC71L	AC004917.1 - LINC02577	rs2392929	1E-14	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	LOC105379224, SGK223	AC103957.2 - AC114550.2	rs7823056	1E-11	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	MSRA	MSRA, MSRA	rs4841294	3E-10	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	C20orf187, LOC339593	AL050403.2	rs1887320	2E-9	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	LSP1	LSP1 - LINC01150	rs576603	1E-18	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	SOX6	SOX6	rs11023906	1E-9	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	GRB14	AC016766.1	rs438885	2E-13	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	SLC4A7	SLC4A7	rs60605842	4E-8	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	MECOM	MECOM	rs2014590	5E-10	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	CSK	CSK	rs2301249	5E-14	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	COX5A	COX5A	rs1133322	4E-12	systolic blood pressure, alcohol consumption measurement
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	ATP2B1	ATP2B1	rs12230074	3E-170	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	SH2B3	SH2B3	rs7310615	3E-30	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	BRAP	ATXN2-AS - BRAP	rs11065979	2E-22	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	GALNT18	LINC02752 - MTND5P21	rs10741534	1E-8	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	NAA25	NAA25	rs17696736	5E-19	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LOC102723639, TBX3	AC008125.1 - AC078880.1	rs35444	3E-25	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LMAN1L	AC091230.1, LMAN1L	rs11636952	8E-28	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	RPP25	RPP25	rs34063670	2E-12	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	FURIN	FURIN	rs2071410	1E-40	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	FTO	FTO	rs55872725	2E-13	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	ACE	AC005828.5 - PPIAP55	rs4277405	2E-12	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	INSR	INSR	rs12978472	2E-34	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	CASZ1	CASZ1	rs35295665	5E-27	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	C1orf167, LOC100506310	C1orf167	rs12561919	1E-45	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LOC105376742, KIAA2013	AL021155.1 - AL021155.5	rs72640287	6E-21	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	KCNK3	KCNK3	rs1275923	3E-34	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	GRB14	AC016766.1	rs73029563	9E-26	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	NEK10	NEK10	rs640065	3E-12	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LOC105377005, SLC4A7	RNU1-96P - AC137675.1	rs2643826	3E-23	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	MECOM	MECOM	rs1290784	3E-22	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LOC105377304, FGF5	PRDM8 - FGF5	rs11099097	2E-46	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	GUCY1A3	GUCY1A1	rs13139571	9E-15	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	NPR3	NPR3	rs3762988	2E-29	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LOC101927697, EBF1	LINC02227 - AC091979.1	rs71585962	7E-23	systolic blood pressure, alcohol drinking
29912962	Systolic blood pressure x alcohol consumption interaction (2df test)	LOC105375065, ZNF318	AL359813.1	rs1214759	3E-11	systolic blood pressure, alcohol drinking
30698716	HDL cholesterol levels in current drinkers	ETV5	ETV5	rs80080062	7E-6	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	INSR	INSR	rs4804411	8E-6	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	HERPUD1, CETP	HERPUD1 - CETP	rs9989419	5E-207	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	LPL	LPL	rs287	4E-105	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	AQP9, LIPC	ALDH1A2	rs2043082	1E-94	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	LOC157273	AC022784.1	rs4841132	7E-48	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	ABCA1	ABCA1	rs2575876	1E-45	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	LIPG, ACAA2	SMUG1P1 - AC090227.3	rs2156552	2E-43	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	FADS2	FADS1, FADS2	rs174566	3E-24	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	DPEP3, DPEP2	DPEP3 - DPEP2	rs255056	3E-23	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	HNF4A	HNF4A	rs1800961	5E-23	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	KLF14, MIR29A	KLF14 - AC016831.6	rs11762784	2E-22	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	LILRA3	AC245884.12 - AC245884.7	rs367070	4E-22	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	TRIB1, LINC00861	AC091114.1	rs2954021	5E-20	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	TP53BP1	TP53BP1	rs150844304	7E-19	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	TTC39B	TTC39B	rs1215112	1E-18	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	CMIP	CMIP	rs2925979	4E-18	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	MYBPC3	MYBPC3	rs10769254	2E-17	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	STARD3	STARD3	rs881844	2E-17	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	GALNT2	GALNT2	rs10127775	3E-17	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	LINC00900, BUD13	LINC02702 - BUD13	rs509728	2E-16	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	PLTP, PCIF1	PLTP - AL162458.1	rs6073958	1E-15	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	ANGPTL4	ANGPTL4	rs116843064	2E-14	alcohol drinking, high density lipoprotein cholesterol measurement
30698716	HDL cholesterol levels in current drinkers	PGS1	PGS1	rs8071884	2E-14	alcohol drinking, high density lipoprotein cholesterol measurement
